Command: /tmp/wrk2/wrk http://10.10.1.1:8000/index.html -c 32 -t 1 -R 75000 -d 10 -L -U
Return code: 0
STDOUT:
Running 10s test @ http://10.10.1.1:8000/index.html
  1 threads and 32 connections
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency   492202.8424081.71u1926144.0   60.81%
    Req/Sec       -nan      -nan   0.00      0.00%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%408063.00u
 75.000%775679.00u
 90.000%1136639.00
 99.000%1581055.00
 99.900%1851391.00
 99.990%1915903.00
 99.999%1925119.00
100.000%1927167.00

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

      86.000     0.000000            1         1.00
    2325.000     0.100000        66373         1.11
   55135.000     0.200000       132746         1.25
  186623.000     0.300000       199128         1.43
  289791.000     0.400000       265644         1.67
  408063.000     0.500000       331889         2.00
  460543.000     0.550000       365120         2.22
  536575.000     0.600000       398237         2.50
  613887.000     0.650000       431568         2.86
  688127.000     0.700000       464694         3.33
  775679.000     0.750000       497727         4.00
  827903.000     0.775000       514317         4.44
  874495.000     0.800000       531010         5.00
  923135.000     0.825000       547644         5.71
  985599.000     0.850000       564199         6.67
 1057791.000     0.875000       580874         8.00
 1094655.000     0.887500       589040         8.89
 1136639.000     0.900000       597475        10.00
 1173503.000     0.912500       605705        11.43
 1208319.000     0.925000       613980        13.33
 1249279.000     0.937500       622338        16.00
 1272831.000     0.943750       626336        17.78
 1299455.000     0.950000       630473        20.00
 1326079.000     0.956250       634698        22.86
 1355775.000     0.962500       638830        26.67
 1395711.000     0.968750       642933        32.00
 1420287.000     0.971875       644969        35.56
 1447935.000     0.975000       647093        40.00
 1473535.000     0.978125       649146        45.71
 1498111.000     0.981250       651215        53.33
 1523711.000     0.984375       653296        64.00
 1539071.000     0.985938       654357        71.11
 1553407.000     0.987500       655337        80.00
 1569791.000     0.989062       656381        91.43
 1589247.000     0.990625       657458       106.67
 1608703.000     0.992188       658466       128.00
 1620991.000     0.992969       658967       142.22
 1638399.000     0.993750       659494       160.00
 1656831.000     0.994531       660024       182.86
 1676287.000     0.995313       660528       213.33
 1704959.000     0.996094       661042       256.00
 1721343.000     0.996484       661307       284.44
 1741823.000     0.996875       661562       320.00
 1763327.000     0.997266       661829       365.71
 1782783.000     0.997656       662085       426.67
 1803263.000     0.998047       662347       512.00
 1812479.000     0.998242       662468       568.89
 1822719.000     0.998437       662601       640.00
 1832959.000     0.998633       662736       731.43
 1842175.000     0.998828       662855       853.33
 1852415.000     0.999023       662993      1024.00
 1856511.000     0.999121       663051      1137.78
 1862655.000     0.999219       663117      1280.00
 1870847.000     0.999316       663183      1462.86
 1878015.000     0.999414       663245      1706.67
 1885183.000     0.999512       663307      2048.00
 1889279.000     0.999561       663344      2275.56
 1893375.000     0.999609       663380      2560.00
 1896447.000     0.999658       663405      2925.71
 1900543.000     0.999707       663437      3413.33
 1904639.000     0.999756       663472      4096.00
 1906687.000     0.999780       663490      4551.11
 1908735.000     0.999805       663510      5120.00
 1910783.000     0.999829       663526      5851.43
 1911807.000     0.999854       663536      6826.67
 1913855.000     0.999878       663555      8192.00
 1914879.000     0.999890       663563      9102.22
 1915903.000     0.999902       663573     10240.00
 1916927.000     0.999915       663582     11702.86
 1917951.000     0.999927       663592     13653.33
 1917951.000     0.999939       663592     16384.00
 1918975.000     0.999945       663599     18204.44
 1918975.000     0.999951       663599     20480.00
 1919999.000     0.999957       663603     23405.71
 1921023.000     0.999963       663608     27306.67
 1922047.000     0.999969       663612     32768.00
 1923071.000     0.999973       663617     36408.89
 1923071.000     0.999976       663617     40960.00
 1923071.000     0.999979       663617     46811.43
 1924095.000     0.999982       663622     54613.33
 1924095.000     0.999985       663622     65536.00
 1924095.000     0.999986       663622     72817.78
 1925119.000     0.999988       663626     81920.00
 1925119.000     0.999989       663626     93622.86
 1925119.000     0.999991       663626    109226.67
 1925119.000     0.999992       663626    131072.00
 1926143.000     0.999993       663630    145635.56
 1926143.000     0.999994       663630    163840.00
 1926143.000     0.999995       663630    187245.71
 1926143.000     0.999995       663630    218453.33
 1926143.000     0.999996       663630    262144.00
 1926143.000     0.999997       663630    291271.11
 1926143.000     0.999997       663630    327680.00
 1926143.000     0.999997       663630    374491.43
 1926143.000     0.999998       663630    436906.67
